latitude, longitude, altitude 
55.3677438, 10.4305257, 72.75392212008971 
55.3677458, 10.4305302, 72.83891200342211 
55.3677477, 10.4305343, 72.98690268924622 
55.3677491, 10.4305382, 72.96289433596519 
55.3677502, 10.4305414, 73.01088754256241 
55.3677512, 10.4305451, 73.02888002580286 
55.3677521, 10.4305493, 72.94387178568333 
55.3677536, 10.430554, 72.94186195159568 
55.367755, 10.4305576, 72.7978541068247 
55.3677565, 10.4305627, 72.62184359450005 
55.3677574, 10.4305672, 72.55583484565153 
55.3677581, 10.4305713, 72.51582702370834 
55.3677584, 10.4305765, 72.33681783425469 
55.3677591, 10.4305824, 72.2998069604566 
55.3677602, 10.4305878, 72.24379643684867 
55.3677613, 10.4305926, 72.01778693048544 
55.3677623, 10.4305981, 71.81077636164451 
55.3677636, 10.4306039, 71.32676491099173 
55.3677641, 10.4306092, 70.89675530307461 
55.3677647, 10.4306146, 70.85574540120393 
55.367766, 10.4306193, 70.69173581548219 
55.3677665, 10.4306233, 70.61772841162437 
55.3677673, 10.4306276, 70.47472012595813 
55.3677681, 10.4306321, 70.29071150117201 
55.3677682, 10.4306365, 70.26070391659312 
55.3677689, 10.430641, 70.26869541615059 
55.3677698, 10.4306449, 70.160687684225 
55.3677707, 10.4306495, 70.14167876542237 
55.3677711, 10.4306541, 70.11467046851982 
55.3677714, 10.4306591, 69.93266161777555 
55.3677715, 10.4306639, 69.87865335488566 
55.3677721, 10.4306686, 69.80664463960163 
55.3677726, 10.4306732, 69.69263621823568 
55.3677733, 10.4306781, 69.541627039416 
55.3677736, 10.4306819, 69.4446202232142 
55.3677739, 10.430687, 69.23961120279489 
55.3677743, 10.4306914, 69.09860324484835 
55.3677743, 10.4306953, 68.96259663221184 
55.3677747, 10.4306996, 68.84758884378918 
55.3677748, 10.4307043, 68.6945807502936 
55.367775, 10.4307082, 68.46257388883939 
55.3677751, 10.4307128, 68.30756596486765 
55.3677755, 10.4307171, 68.27655817638042 
55.3677751, 10.4307215, 68.23255121343811 
55.3677748, 10.4307265, 68.08554310874798 
55.3677743, 10.4307311, 68.01553593105011 
55.3677744, 10.4307351, 67.86152902434586 
55.3677744, 10.4307404, 67.73052003776013 
55.3677748, 10.4307454, 67.67151106226692 
55.3677751, 10.4307495, 67.58950373717556 
55.3677755, 10.4307541, 67.53249543988069 
55.3677757, 10.4307584, 67.46448790003018 
55.3677762, 10.4307625, 67.37248032610874 
55.3677766, 10.4307676, 67.2754711809578 
55.3677773, 10.4307725, 67.2724620017272 
55.3677778, 10.4307766, 67.17745442775106 
55.3677785, 10.430781, 67.11144609628576 
55.3677785, 10.4307848, 67.04943965293332 
55.3677789, 10.4307887, 67.01443254242962 
55.3677788, 10.4307932, 66.96442503650965 
55.3677785, 10.4307983, 66.8654167619856 
55.3677788, 10.4308022, 66.73840977583376 
55.3677796, 10.4308063, 66.67740182856343 
55.3677797, 10.4308102, 66.67739509117473 
55.36778, 10.430814, 66.52338827454594 
55.3677803, 10.4308188, 66.42337976225718 
55.3677809, 10.4308233, 66.50637138545335 
55.3677818, 10.4308272, 66.44436365283002 
55.3677826, 10.4308314, 66.42435553588872 
55.3677834, 10.430835, 66.44734843632492 
55.3677835, 10.4308392, 66.3533411901402 
55.3677838, 10.4308436, 66.30333335600923 
55.3677841, 10.430847, 66.46232721753333 
55.3677846, 10.4308509, 66.37931998241015 
55.3677849, 10.4308554, 66.34631197866625 
55.367785, 10.4308586, 66.31030642809174 
55.3677849, 10.4308623, 66.3213002784687 
55.3677854, 10.4308667, 66.3852921954491 
55.3677864, 10.4308709, 66.42028382954139 
55.367787, 10.4308749, 66.38727630035964 
55.367787, 10.4308796, 66.39526833058837 
55.3677877, 10.4308831, 66.45926152482221 
55.3677876, 10.4308873, 66.32925452727484 
55.3677877, 10.4308923, 66.24824592434163 
55.3677882, 10.430897, 66.15923733248741 
55.367789, 10.4309015, 66.14622870654317 
55.3677894, 10.4309065, 66.13121973033648 
55.3677898, 10.4309102, 66.04521295854816 
55.3677899, 10.4309152, 65.96320435551925 
55.3677903, 10.43092, 66.06619571839951 
55.3677909, 10.4309243, 66.09218768031415 
55.3677915, 10.4309285, 66.11917981178433 
55.367792, 10.4309331, 66.07617138934751 
55.3677927, 10.4309373, 66.03016339637384 
55.3677923, 10.4309424, 65.99215524569516 
55.3677927, 10.4309469, 66.05714711718556 
55.3677932, 10.4309512, 66.02513920340064 
55.3677932, 10.4309562, 66.10413072461078 
55.3677932, 10.4309596, 66.13812495902269 
55.367793, 10.4309641, 66.09011757690175 
55.3677925, 10.4309691, 66.08610972010855 
55.3677927, 10.4309734, 66.16210217947382 
55.3677933, 10.4309775, 66.18909448034015 
55.3677935, 10.4309811, 66.1970881267201 
55.3677934, 10.4309845, 66.1950824854764 
55.3677933, 10.4309895, 66.15907413096807 
55.3677933, 10.4309944, 66.17506582160924 
55.3677939, 10.4309991, 66.18405710492453 
55.3677944, 10.4310037, 66.20804868220984 
55.367795, 10.4310077, 66.20704115254392 
55.3677955, 10.4310115, 66.179034086435 
55.3677957, 10.4310161, 66.16102603690473 
55.3677961, 10.4310204, 66.1990182472742 
55.3677967, 10.4310245, 66.12801054796289 
55.3677974, 10.4310293, 66.19100153714808 
55.3677977, 10.4310337, 66.19099370229708 
55.3677982, 10.4310377, 66.12898629692998 
55.3677979, 10.4310425, 66.09797853020554 
55.367798, 10.4310466, 66.09097145288625 
55.3677985, 10.4310508, 66.04696370830803 
55.3677986, 10.4310555, 66.04995561345744 
55.3677986, 10.4310598, 66.02194832134242 
55.3677989, 10.431064, 65.96594082554871 
55.3677989, 10.4310689, 65.93393251589535 
55.3677993, 10.431073, 65.98092506523821 
