latitude, longitude, altitude 
55.3677912, 10.4309559, 67.42313372150511 
55.3677914, 10.4309579, 67.42213008117011 
55.3677915, 10.43096, 67.37712639566347 
55.3677915, 10.4309623, 67.32612249540878 
55.3677914, 10.4309646, 67.30711871955842 
55.3677915, 10.4309669, 67.33511469488717 
55.3677917, 10.4309693, 67.37711037622593 
55.3677917, 10.4309716, 67.36110647595453 
55.3677917, 10.4309738, 67.31610274525633 
55.3677919, 10.4309762, 67.29109842658124 
55.3677922, 10.4309788, 67.29009364433637 
55.3677924, 10.4309808, 67.29509000396202 
55.3677927, 10.4309829, 67.29908606959619 
55.3677928, 10.4309847, 67.27108289278057 
55.3677927, 10.4309866, 67.22807979520395 
55.3677924, 10.4309886, 67.19307677686628 
55.3677921, 10.4309906, 67.1910737585257 
